STATION,STATION_NAME,DATE,HPCP
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920419 20:00,0.20
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920425 04:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920501 01:00,0.00
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920518 03:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920518 05:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920519 05:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920521 23:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920601 01:00,0.00
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920603 11:00,0.20
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920603 13:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920603 23:00,0.20
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920604 00:00,0.70
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920604 02:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920605 17:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920606 16:00,0.40
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920606 17:00,0.30
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920606 19:00,0.20
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920606 20:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920607 15:00,0.30
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920608 12:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920608 17:00,0.20
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920610 23:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920611 13:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920612 15:00,0.70
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920612 16:00,0.80
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920612 17:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920612 18:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920613 14:00,1.80
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920613 15:00,0.70
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920613 18:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920615 05:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920617 17:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920618 16:00,0.30
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920618 17:00,0.20
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920622 13:00,0.20
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920622 14:00,0.40
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920622 15:00,1.30
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920622 16:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920622 21:00,0.40
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920622 22:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920622 23:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920623 12:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920623 13:00,0.50
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920623 14:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920623 15:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920623 18:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920623 21:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920623 23:00,0.60
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920624 00:00,0.30
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920624 01:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920624 02:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920624 13:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920624 14:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920624 15:00,0.20
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920624 16:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920624 18:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920625 00:00,999.99
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920628 14:00,2.90
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920628 18:00,0.60
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920628 19:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920628 20:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920628 21:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920629 12:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920629 20:00,1.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920701 01:00,0.00
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920706 05:00,0.30
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920711 09:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920712 21:00,0.30
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920713 06:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920713 07:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920713 10:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920713 12:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920717 01:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920720 10:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920722 08:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920723 05:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920723 14:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920728 14:00,0.10
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920731 13:00,0.50
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920801 01:00,0.00
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920801 10:00,999.99
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920901 00:00,999.99
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19920901 01:00,999.99
COOP:084091,HOMESTEAD EXPERIMENTAL STATION FL US,19921001 00:00,999.99
COOP:089184,VENUS FL US,19900101 00:00,999.99
COOP:089184,VENUS FL US,19900101 01:00,999.99
COOP:089184,VENUS FL US,19900105 10:00,999.99
COOP:089184,VENUS FL US,19900130 22:00,0.60
COOP:089184,VENUS FL US,19900201 01:00,0.00
COOP:089184,VENUS FL US,19900211 07:00,0.10
COOP:089184,VENUS FL US,19900211 08:00,0.40
COOP:089184,VENUS FL US,19900211 09:00,0.10
COOP:089184,VENUS FL US,19900211 11:00,0.10
COOP:089184,VENUS FL US,19900216 23:00,0.10
COOP:089184,VENUS FL US,19900217 19:00,0.10
COOP:089184,VENUS FL US,19900222 17:00,0.10
COOP:089184,VENUS FL US,19900223 12:00,0.60
COOP:089184,VENUS FL US,19900223 13:00,0.20
COOP:089184,VENUS FL US,19900223 15:00,0.20
COOP:089184,VENUS FL US,19900223 16:00,0.20
COOP:089184,VENUS FL US,19900223 17:00,0.10
COOP:089184,VENUS FL US,19900223 18:00,0.10
COOP:089184,VENUS FL US,19900223 19:00,0.10
COOP:089184,VENUS FL US,19900223 20:00,0.10
COOP:089184,VENUS FL US,19900301 01:00,0.00
COOP:089184,VENUS FL US,19900329 18:00,0.10
COOP:089184,VENUS FL US,19900330 18:00,0.50
COOP:089184,VENUS FL US,19900330 19:00,0.30
COOP:089184,VENUS FL US,19900331 10:00,0.10
COOP:089184,VENUS FL US,19900331 11:00,0.20
COOP:089184,VENUS FL US,19900331 12:00,0.30
COOP:089184,VENUS FL US,19900401 01:00,0.00
COOP:089184,VENUS FL US,19900401 11:00,0.10
COOP:089184,VENUS FL US,19900411 14:00,0.10
COOP:089184,VENUS FL US,19900414 22:00,0.10
COOP:089184,VENUS FL US,19900423 19:00,0.30
COOP:089184,VENUS FL US,19900428 21:00,0.10
COOP:089184,VENUS FL US,19900428 23:00,0.20
COOP:089184,VENUS FL US,19900430 13:00,0.10
COOP:089184,VENUS FL US,19900501 01:00,0.00
COOP:089184,VENUS FL US,19900509 18:00,0.10
COOP:089184,VENUS FL US,19900510 10:00,0.20
COOP:089184,VENUS FL US,19900510 11:00,0.20
COOP:089184,VENUS FL US,19900522 21:00,0.10
COOP:089184,VENUS FL US,19900524 13:00,0.10
COOP:089184,VENUS FL US,19900524 15:00,0.10
COOP:089184,VENUS FL US,19900526 21:00,0.10
COOP:089184,VENUS FL US,19900527 22:00,0.10
COOP:089184,VENUS FL US,19900530 17:00,0.20
COOP:089184,VENUS FL US,19900530 18:00,0.40
COOP:089184,VENUS FL US,19900601 01:00,0.00
COOP:089184,VENUS FL US,19900601 14:00,1.80
COOP:089184,VENUS FL US,19900601 15:00,0.10
COOP:089184,VENUS FL US,19900603 08:00,0.10
COOP:089184,VENUS FL US,19900603 17:00,0.40
COOP:089184,VENUS FL US,19900603 18:00,0.10
COOP:089184,VENUS FL US,19900603 19:00,0.20
COOP:089184,VENUS FL US,19900603 20:00,0.10
COOP:089184,VENUS FL US,19900604 19:00,0.20
COOP:089184,VENUS FL US,19900605 18:00,0.20
COOP:089184,VENUS FL US,19900605 19:00,0.60
COOP:089184,VENUS FL US,19900606 16:00,0.20
COOP:089184,VENUS FL US,19900606 20:00,0.10
COOP:089184,VENUS FL US,19900607 17:00,0.10
COOP:089184,VENUS FL US,19900611 19:00,0.30
COOP:089184,VENUS FL US,19900611 20:00,0.10
COOP:089184,VENUS FL US,19900618 17:00,0.20
COOP:089184,VENUS FL US,19900618 18:00,0.10
COOP:089184,VENUS FL US,19900618 19:00,0.40
COOP:089184,VENUS FL US,19900619 09:00,0.10
COOP:089184,VENUS FL US,19900619 17:00,0.50
COOP:089184,VENUS FL US,19900619 18:00,0.10
COOP:089184,VENUS FL US,19900622 17:00,0.10
COOP:089184,VENUS FL US,19900622 18:00,1.40
COOP:089184,VENUS FL US,19900623 18:00,0.50
COOP:089184,VENUS FL US,19900626 21:00,0.40
COOP:089184,VENUS FL US,19900626 22:00,1.00
COOP:089184,VENUS FL US,19900626 23:00,0.10
COOP:089184,VENUS FL US,19900627 00:00,0.10
COOP:089184,VENUS FL US,19900628 08:00,0.10
COOP:089184,VENUS FL US,19900701 01:00,0.00
COOP:089184,VENUS FL US,19900701 15:00,2.10
COOP:089184,VENUS FL US,19900701 16:00,1.00
COOP:089184,VENUS FL US,19900701 17:00,0.20
COOP:089184,VENUS FL US,19900704 17:00,0.10
COOP:089184,VENUS FL US,19900706 19:00,0.40
COOP:089184,VENUS FL US,19900706 21:00,0.20
COOP:089184,VENUS FL US,19900706 22:00,0.20
COOP:089184,VENUS FL US,19900707 10:00,0.10
COOP:089184,VENUS FL US,19900712 17:00,0.40
COOP:089184,VENUS FL US,19900712 18:00,0.20
COOP:089184,VENUS FL US,19900712 19:00,0.50
COOP:089184,VENUS FL US,19900712 20:00,0.20
COOP:089184,VENUS FL US,19900712 21:00,0.10
COOP:089184,VENUS FL US,19900712 22:00,0.10
COOP:089184,VENUS FL US,19900712 23:00,0.10
COOP:089184,VENUS FL US,19900713 00:00,0.10
COOP:089184,VENUS FL US,19900713 01:00,0.10
COOP:089184,VENUS FL US,19900713 12:00,0.10
COOP:089184,VENUS FL US,19900713 15:00,0.10
COOP:089184,VENUS FL US,19900713 18:00,0.70
COOP:089184,VENUS FL US,19900713 19:00,0.10
COOP:089184,VENUS FL US,19900713 20:00,0.30
COOP:089184,VENUS FL US,19900714 12:00,0.10
COOP:089184,VENUS FL US,19900714 13:00,0.50
COOP:089184,VENUS FL US,19900714 17:00,0.30
COOP:089184,VENUS FL US,19900714 18:00,0.40
COOP:089184,VENUS FL US,19900714 19:00,0.10
COOP:089184,VENUS FL US,19900715 11:00,0.10
COOP:089184,VENUS FL US,19900715 17:00,0.10
COOP:089184,VENUS FL US,19900716 10:00,0.10
COOP:089184,VENUS FL US,19900716 18:00,0.10
COOP:089184,VENUS FL US,19900720 15:00,0.10
COOP:089184,VENUS FL US,19900724 14:00,0.20
COOP:089184,VENUS FL US,19900724 18:00,0.20
COOP:089184,VENUS FL US,19900801 01:00,0.00
COOP:089184,VENUS FL US,19900801 18:00,0.10
COOP:089184,VENUS FL US,19900805 01:00,0.10
COOP:089184,VENUS FL US,19900805 16:00,0.10
COOP:089184,VENUS FL US,19900806 17:00,0.10
COOP:089184,VENUS FL US,19900807 18:00,0.20
COOP:089184,VENUS FL US,19900807 19:00,0.10
COOP:089184,VENUS FL US,19900807 20:00,1.20
COOP:089184,VENUS FL US,19900809 17:00,0.20
COOP:089184,VENUS FL US,19900810 19:00,0.10
COOP:089184,VENUS FL US,19900811 19:00,2.10
COOP:089184,VENUS FL US,19900811 20:00,0.40
COOP:089184,VENUS FL US,19900813 18:00,0.30
COOP:089184,VENUS FL US,19900813 19:00,0.40
COOP:089184,VENUS FL US,19900813 20:00,0.20
COOP:089184,VENUS FL US,19900813 21:00,0.10
COOP:089184,VENUS FL US,19900813 22:00,0.10
COOP:089184,VENUS FL US,19900814 15:00,0.10
COOP:089184,VENUS FL US,19900817 19:00,0.30
COOP:089184,VENUS FL US,19900817 20:00,0.10
COOP:089184,VENUS FL US,19900818 17:00,0.10
COOP:089184,VENUS FL US,19900818 18:00,0.20
COOP:089184,VENUS FL US,19900818 19:00,0.10
COOP:089184,VENUS FL US,19900818 20:00,0.10
COOP:089184,VENUS FL US,19900819 18:00,0.70
COOP:089184,VENUS FL US,19900824 13:00,0.10
COOP:089184,VENUS FL US,19900824 14:00,0.20
COOP:089184,VENUS FL US,19900827 14:00,0.10
COOP:089184,VENUS FL US,19900827 17:00,0.10
COOP:089184,VENUS FL US,19900828 07:00,0.10
COOP:089184,VENUS FL US,19900828 18:00,0.70
COOP:089184,VENUS FL US,19900829 07:00,0.10
COOP:089184,VENUS FL US,19900831 14:00,0.40
COOP:089184,VENUS FL US,19900901 01:00,0.00
COOP:089184,VENUS FL US,19900903 13:00,0.10
COOP:089184,VENUS FL US,19900905 14:00,0.10
COOP:089184,VENUS FL US,19900911 14:00,0.50
COOP:089184,VENUS FL US,19900916 11:00,0.30
COOP:089184,VENUS FL US,19900916 12:00,0.10
COOP:089184,VENUS FL US,19900916 16:00,0.10
COOP:089184,VENUS FL US,19900918 14:00,0.20
COOP:089184,VENUS FL US,19900919 04:00,0.10
COOP:089184,VENUS FL US,19900928 10:00,0.30
COOP:089184,VENUS FL US,19900928 23:00,1.40
COOP:089184,VENUS FL US,19900929 00:00,0.10
COOP:089184,VENUS FL US,19900929 04:00,0.10
COOP:089184,VENUS FL US,19900929 11:00,0.10
COOP:089184,VENUS FL US,19900929 16:00,0.30
COOP:089184,VENUS FL US,19900929 17:00,0.10
COOP:089184,VENUS FL US,19900929 18:00,0.70
COOP:089184,VENUS FL US,19900929 20:00,0.10
COOP:089184,VENUS FL US,19900929 21:00,0.60
COOP:089184,VENUS FL US,19900930 17:00,0.10
COOP:089184,VENUS FL US,19901001 01:00,999.99
COOP:089184,VENUS FL US,19901005 16:00,999.99
COOP:089184,VENUS FL US,19901009 19:00,0.20
COOP:089184,VENUS FL US,19901009 20:00,0.10
COOP:089184,VENUS FL US,19901010 01:00,0.10
COOP:089184,VENUS FL US,19901010 02:00,0.10
COOP:089184,VENUS FL US,19901010 18:00,0.10
COOP:089184,VENUS FL US,19901011 14:00,0.10
COOP:089184,VENUS FL US,19901101 01:00,0.00
COOP:089184,VENUS FL US,19901109 16:00,0.10
COOP:089184,VENUS FL US,19901109 18:00,0.10
COOP:089184,VENUS FL US,19901110 04:00,0.10
COOP:089184,VENUS FL US,19901201 01:00,999.99
COOP:089184,VENUS FL US,19901206 16:00,999.99
COOP:089184,VENUS FL US,19901207 15:00,0.20
COOP:089184,VENUS FL US,19901207 16:00,0.10
COOP:089184,VENUS FL US,19901228 05:00,0.20
COOP:089184,VENUS FL US,19901229 08:00,0.10
COOP:089184,VENUS FL US,19910101 01:00,0.00
COOP:089184,VENUS FL US,19910107 16:00,0.10
COOP:089184,VENUS FL US,19910107 17:00,0.20
COOP:089184,VENUS FL US,19910107 20:00,0.50
COOP:089184,VENUS FL US,19910107 21:00,0.10
COOP:089184,VENUS FL US,19910110 18:00,0.10
COOP:089184,VENUS FL US,19910110 19:00,0.10
COOP:089184,VENUS FL US,19910111 10:00,0.10
COOP:089184,VENUS FL US,19910115 10:00,0.40
COOP:089184,VENUS FL US,19910115 11:00,0.20
COOP:089184,VENUS FL US,19910115 12:00,0.10
COOP:089184,VENUS FL US,19910115 13:00,0.10
COOP:089184,VENUS FL US,19910115 15:00,0.10
COOP:089184,VENUS FL US,19910115 16:00,0.10
COOP:089184,VENUS FL US,19910115 17:00,0.20
COOP:089184,VENUS FL US,19910115 18:00,0.20
COOP:089184,VENUS FL US,19910115 19:00,0.10
COOP:089184,VENUS FL US,19910115 20:00,0.50
COOP:089184,VENUS FL US,19910115 21:00,0.30
COOP:089184,VENUS FL US,19910115 22:00,0.30
COOP:089184,VENUS FL US,19910115 23:00,0.10
COOP:089184,VENUS FL US,19910116 00:00,0.10
COOP:089184,VENUS FL US,19910116 01:00,0.60
COOP:089184,VENUS FL US,19910116 02:00,0.30
COOP:089184,VENUS FL US,19910116 03:00,0.10
COOP:089184,VENUS FL US,19910116 04:00,0.10
COOP:089184,VENUS FL US,19910116 05:00,0.10
COOP:089184,VENUS FL US,19910124 14:00,0.10
COOP:089184,VENUS FL US,19910124 18:00,0.10
COOP:089184,VENUS FL US,19910125 19:00,0.10
COOP:089184,VENUS FL US,19910201 01:00,999.99
COOP:089184,VENUS FL US,19910206 17:00,999.99
COOP:089184,VENUS FL US,19910214 18:00,0.30
COOP:089184,VENUS FL US,19910225 15:00,0.50
COOP:089184,VENUS FL US,19910225 16:00,0.40
COOP:089184,VENUS FL US,19910225 17:00,0.10
COOP:089184,VENUS FL US,19910225 20:00,0.10
COOP:089184,VENUS FL US,19910227 16:00,0.10
COOP:089184,VENUS FL US,19910227 19:00,0.10
COOP:089184,VENUS FL US,19910227 21:00,0.10
COOP:089184,VENUS FL US,19910227 22:00,0.10
COOP:089184,VENUS FL US,19910227 23:00,0.10
COOP:089184,VENUS FL US,19910228 01:00,0.10
COOP:089184,VENUS FL US,19910228 03:00,0.10
COOP:089184,VENUS FL US,19910301 01:00,999.99
COOP:089184,VENUS FL US,19910304 08:00,999.99
COOP:089184,VENUS FL US,19910309 08:00,0.80
COOP:089184,VENUS FL US,19910309 14:00,0.10
COOP:089184,VENUS FL US,19910309 17:00,0.10
COOP:089184,VENUS FL US,19910313 19:00,0.10
COOP:089184,VENUS FL US,19910315 20:00,0.10
COOP:089184,VENUS FL US,19910316 16:00,0.10
COOP:089184,VENUS FL US,19910316 20:00,0.10
COOP:089184,VENUS FL US,19910316 21:00,0.20
COOP:089184,VENUS FL US,19910318 14:00,0.50
COOP:089184,VENUS FL US,19910318 15:00,0.10
COOP:089184,VENUS FL US,19910331 04:00,1.00
COOP:089184,VENUS FL US,19910401 01:00,0.00
COOP:089184,VENUS FL US,19910404 01:00,0.10
COOP:089184,VENUS FL US,19910404 02:00,0.40
COOP:089184,VENUS FL US,19910404 18:00,999.99
COOP:089184,VENUS FL US,19910501 00:00,999.99
COOP:089184,VENUS FL US,19910501 01:00,999.99
COOP:089184,VENUS FL US,19910601 00:00,999.99
COOP:089184,VENUS FL US,19910601 01:00,999.99
COOP:089184,VENUS FL US,19910624 10:00,999.99
COOP:089184,VENUS FL US,19910626 20:00,0.10
COOP:089184,VENUS FL US,19910630 16:00,0.10
COOP:089184,VENUS FL US,19910630 17:00,0.10
COOP:089184,VENUS FL US,19910630 19:00,0.10
COOP:089184,VENUS FL US,19910701 01:00,0.00
COOP:089184,VENUS FL US,19910701 11:00,0.40
COOP:089184,VENUS FL US,19910701 12:00,0.20
COOP:089184,VENUS FL US,19910701 13:00,0.10
COOP:089184,VENUS FL US,19910703 19:00,0.40
COOP:089184,VENUS FL US,19910704 15:00,0.70
COOP:089184,VENUS FL US,19910704 18:00,0.10
COOP:089184,VENUS FL US,19910705 07:00,0.10
COOP:089184,VENUS FL US,19910706 03:00,0.20
COOP:089184,VENUS FL US,19910710 12:00,0.10
COOP:089184,VENUS FL US,19910713 11:00,0.40
COOP:089184,VENUS FL US,19910713 12:00,0.20
COOP:089184,VENUS FL US,19910713 13:00,0.10
COOP:089184,VENUS FL US,19910714 15:00,0.10
COOP:089184,VENUS FL US,19910714 17:00,0.30
COOP:089184,VENUS FL US,19910714 18:00,0.30
COOP:089184,VENUS FL US,19910716 10:00,0.10
COOP:089184,VENUS FL US,19910717 16:00,0.10
COOP:089184,VENUS FL US,19910717 21:00,0.10
COOP:089184,VENUS FL US,19910717 22:00,0.60
COOP:089184,VENUS FL US,19910717 23:00,0.10
COOP:089184,VENUS FL US,19910725 22:00,0.10
COOP:089184,VENUS FL US,19910727 17:00,0.90
COOP:089184,VENUS FL US,19910727 18:00,0.10
COOP:089184,VENUS FL US,19910728 08:00,0.10
COOP:089184,VENUS FL US,19910729 17:00,0.10
COOP:089184,VENUS FL US,19910731 12:00,0.10
COOP:089184,VENUS FL US,19910801 01:00,0.00
COOP:089184,VENUS FL US,19910802 13:00,999.99
COOP:089184,VENUS FL US,19910901 00:00,999.99
COOP:089184,VENUS FL US,19910901 01:00,999.99
COOP:089184,VENUS FL US,19911001 00:00,999.99
COOP:089184,VENUS FL US,19911001 01:00,999.99
COOP:089184,VENUS FL US,19911005 00:00,999.99
COOP:089184,VENUS FL US,19911005 23:00,0.30
COOP:089184,VENUS FL US,19911007 09:00,0.10
COOP:089184,VENUS FL US,19911015 10:00,0.10
COOP:089184,VENUS FL US,19911016 00:00,0.20
COOP:089184,VENUS FL US,19911101 01:00,0.00
COOP:089184,VENUS FL US,19911105 08:00,0.20
COOP:089184,VENUS FL US,19911105 09:00,0.10
COOP:089184,VENUS FL US,19911105 10:00,0.10
COOP:089184,VENUS FL US,19911111 10:00,0.10
COOP:089184,VENUS FL US,19911123 16:00,0.40
COOP:089184,VENUS FL US,19911123 17:00,0.10
COOP:089184,VENUS FL US,19911128 15:00,0.10
COOP:089184,VENUS FL US,19911201 01:00,0.00
COOP:089184,VENUS FL US,19911204 12:00,0.10
COOP:089184,VENUS FL US,19911214 18:00,0.10
COOP:089184,VENUS FL US,19920101 01:00,0.00
COOP:089184,VENUS FL US,19920114 08:00,0.20
COOP:089184,VENUS FL US,19920119 16:00,0.10
COOP:089184,VENUS FL US,19920119 22:00,0.10
COOP:089184,VENUS FL US,19920130 13:00,0.10
COOP:089184,VENUS FL US,19920201 01:00,0.00
COOP:089184,VENUS FL US,19920205 08:00,1.10
COOP:089184,VENUS FL US,19920205 09:00,0.10
COOP:089184,VENUS FL US,19920205 10:00,0.30
COOP:089184,VENUS FL US,19920205 22:00,0.10
COOP:089184,VENUS FL US,19920206 02:00,0.10
COOP:089184,VENUS FL US,19920206 03:00,0.10
COOP:089184,VENUS FL US,19920207 21:00,0.10
COOP:089184,VENUS FL US,19920223 19:00,0.10
COOP:089184,VENUS FL US,19920224 19:00,0.30
COOP:089184,VENUS FL US,19920224 21:00,0.20
COOP:089184,VENUS FL US,19920224 22:00,0.10
COOP:089184,VENUS FL US,19920225 01:00,0.10
COOP:089184,VENUS FL US,19920225 02:00,0.30
COOP:089184,VENUS FL US,19920225 03:00,0.20
COOP:089184,VENUS FL US,19920225 05:00,0.10
COOP:089184,VENUS FL US,19920225 14:00,0.10
COOP:089184,VENUS FL US,19920225 23:00,0.10
COOP:089184,VENUS FL US,19920226 04:00,0.10
COOP:089184,VENUS FL US,19920226 05:00,0.10
COOP:089184,VENUS FL US,19920301 01:00,0.00
COOP:089184,VENUS FL US,19920304 17:00,0.10
COOP:089184,VENUS FL US,19920313 03:00,0.10
COOP:089184,VENUS FL US,19920313 05:00,0.10
COOP:089184,VENUS FL US,19920319 15:00,0.10
COOP:089184,VENUS FL US,19920322 18:00,0.10
COOP:089184,VENUS FL US,19920323 02:00,0.50
COOP:089184,VENUS FL US,19920323 03:00,0.20
COOP:089184,VENUS FL US,19920330 06:00,0.10
COOP:089184,VENUS FL US,19920330 21:00,0.90
COOP:089184,VENUS FL US,19920330 22:00,0.10
COOP:089184,VENUS FL US,19920401 01:00,0.00
COOP:089184,VENUS FL US,19920403 05:00,0.10
COOP:089184,VENUS FL US,19920403 17:00,0.10
COOP:089184,VENUS FL US,19920407 17:00,0.50
COOP:089184,VENUS FL US,19920407 19:00,0.10
COOP:089184,VENUS FL US,19920412 08:00,0.20
COOP:089184,VENUS FL US,19920412 09:00,0.60
COOP:089184,VENUS FL US,19920412 10:00,0.20
COOP:089184,VENUS FL US,19920412 11:00,0.10
COOP:089184,VENUS FL US,19920412 20:00,0.20
COOP:089184,VENUS FL US,19920419 17:00,0.30
COOP:089184,VENUS FL US,19920419 18:00,0.10
COOP:089184,VENUS FL US,19920419 19:00,0.10
COOP:089184,VENUS FL US,19920420 15:00,0.10
COOP:089184,VENUS FL US,19920420 16:00,0.10
COOP:089184,VENUS FL US,19920421 16:00,0.10
COOP:089184,VENUS FL US,19920423 19:00,1.60
COOP:089184,VENUS FL US,19920423 20:00,0.10
COOP:089184,VENUS FL US,19920424 21:00,0.10
COOP:089184,VENUS FL US,19920501 01:00,0.00
COOP:089184,VENUS FL US,19920515 16:00,0.20
COOP:089184,VENUS FL US,19920515 17:00,0.90
COOP:089184,VENUS FL US,19920515 18:00,0.10
COOP:089184,VENUS FL US,19920515 19:00,0.30
COOP:089184,VENUS FL US,19920515 20:00,1.20
COOP:089184,VENUS FL US,19920515 21:00,0.40
COOP:089184,VENUS FL US,19920516 04:00,0.10
COOP:089184,VENUS FL US,19920521 17:00,0.20
COOP:089184,VENUS FL US,19920521 18:00,0.10
COOP:089184,VENUS FL US,19920527 18:00,0.10
COOP:089184,VENUS FL US,19920601 01:00,0.00
COOP:089184,VENUS FL US,19920601 17:00,0.10
COOP:089184,VENUS FL US,19920602 18:00,1.50
COOP:089184,VENUS FL US,19920602 19:00,0.30
COOP:089184,VENUS FL US,19920602 20:00,0.10
COOP:089184,VENUS FL US,19920603 19:00,0.10
COOP:089184,VENUS FL US,19920603 20:00,0.10
COOP:089184,VENUS FL US,19920603 21:00,0.40
COOP:089184,VENUS FL US,19920603 22:00,0.10
COOP:089184,VENUS FL US,19920604 13:00,0.20
COOP:089184,VENUS FL US,19920606 13:00,0.60
COOP:089184,VENUS FL US,19920607 18:00,0.20
COOP:089184,VENUS FL US,19920607 19:00,0.50
